NAME,Rarity Sum
Pet Bricks #569,33.120000000000005
Pet Bricks #262,33.14
Pet Bricks #352,33.14
Pet Bricks #376,33.14
Pet Bricks #939,33.14
Pet Bricks #1188,33.14
Pet Bricks #1545,33.14
Pet Bricks #1984,33.14
Pet Bricks #3044,33.14
Pet Bricks #4487,33.14
Pet Bricks #2466,33.16
Pet Bricks #2520,33.16
Pet Bricks #2543,33.16
Pet Bricks #3085,33.16
Pet Bricks #3303,33.16
Pet Bricks #3471,33.16
Pet Bricks #4181,33.16
Pet Bricks #502,33.160000000000004
Pet Bricks #1517,33.160000000000004
Pet Bricks #1520,33.160000000000004
Pet Bricks #2946,33.160000000000004
Pet Bricks #4143,33.160000000000004
Pet Bricks #4228,33.160000000000004
Pet Bricks #57,33.18
Pet Bricks #367,33.18
Pet Bricks #494,33.18
Pet Bricks #650,33.18
Pet Bricks #742,33.18
Pet Bricks #1145,33.18
Pet Bricks #1457,33.18
Pet Bricks #1633,33.18
Pet Bricks #2530,33.18
Pet Bricks #2733,33.18
Pet Bricks #4295,33.18
Pet Bricks #1286,33.199999999999996
Pet Bricks #349,33.2
Pet Bricks #1308,33.2
Pet Bricks #1623,33.2
Pet Bricks #1877,33.2
Pet Bricks #2568,33.2
Pet Bricks #3767,33.2
Pet Bricks #4212,33.2
Pet Bricks #4775,33.2
Pet Bricks #82,33.22
Pet Bricks #532,33.22
Pet Bricks #1232,33.22
Pet Bricks #1916,33.22
Pet Bricks #1952,33.22
Pet Bricks #4843,33.22
Pet Bricks #2515,33.239999999999995
Pet Bricks #3934,33.239999999999995
Pet Bricks #664,33.24
Pet Bricks #3307,33.24
Pet Bricks #3388,33.24
Pet Bricks #3509,33.26
Pet Bricks #4397,33.26
Pet Bricks #4555,33.26
Pet Bricks #3711,33.279999999999994
Pet Bricks #4375,33.279999999999994
Pet Bricks #1481,33.28
Pet Bricks #1522,33.28
Pet Bricks #1834,33.28
Pet Bricks #2222,33.28
Pet Bricks #2607,33.28
Pet Bricks #3234,33.28
Pet Bricks #3800,33.28
Pet Bricks #4205,33.28
Pet Bricks #4242,33.28
Pet Bricks #4367,33.28
Pet Bricks #4607,33.28
Pet Bricks #851,33.3
Pet Bricks #2039,33.3
Pet Bricks #3046,33.3
Pet Bricks #124,33.300000000000004
Pet Bricks #3781,33.300000000000004
Pet Bricks #22,33.31999999999999
Pet Bricks #323,33.32
Pet Bricks #3202,33.32
Pet Bricks #3209,33.32
Pet Bricks #3628,33.32
Pet Bricks #2000,33.339999999999996
Pet Bricks #762,33.34
Pet Bricks #198,33.36
Pet Bricks #1823,33.36
Pet Bricks #1882,33.36
Pet Bricks #3667,33.36
Pet Bricks #4919,33.36
Pet Bricks #728,33.379999999999995
Pet Bricks #1212,33.379999999999995
Pet Bricks #1642,33.379999999999995
Pet Bricks #3955,33.379999999999995
Pet Bricks #2265,33.38
Pet Bricks #2407,33.38
Pet Bricks #2504,33.38
Pet Bricks #3367,33.38
Pet Bricks #4153,33.38
Pet Bricks #1334,33.39999999999999
Pet Bricks #363,33.4
Pet Bricks #394,33.4
Pet Bricks #409,33.4
Pet Bricks #688,33.4
Pet Bricks #934,33.4
Pet Bricks #1997,33.4
Pet Bricks #2259,33.4
Pet Bricks #3059,33.4
Pet Bricks #1060,33.400000000000006
Pet Bricks #1581,33.400000000000006
Pet Bricks #4992,33.419999999999995
Pet Bricks #756,33.42
Pet Bricks #1963,33.42
Pet Bricks #691,33.44
Pet Bricks #816,33.44
Pet Bricks #3093,33.44
Pet Bricks #4346,33.44
Pet Bricks #658,33.440000000000005
Pet Bricks #4782,33.440000000000005
Pet Bricks #1187,33.46
Pet Bricks #1586,33.46
Pet Bricks #560,33.48
Pet Bricks #687,33.48
Pet Bricks #1415,33.48
Pet Bricks #1762,33.48
Pet Bricks #1797,33.48
Pet Bricks #2727,33.48
Pet Bricks #268,33.480000000000004
Pet Bricks #838,33.480000000000004
Pet Bricks #1344,33.480000000000004
Pet Bricks #1458,33.480000000000004
Pet Bricks #1856,33.480000000000004
Pet Bricks #4900,33.480000000000004
Pet Bricks #4282,33.49999999999999
Pet Bricks #604,33.5
Pet Bricks #879,33.5
Pet Bricks #2016,33.5
Pet Bricks #2298,33.5
Pet Bricks #3237,33.5
Pet Bricks #4437,33.5
Pet Bricks #4453,33.5
Pet Bricks #1842,33.519999999999996
Pet Bricks #17,33.52
Pet Bricks #803,33.52
Pet Bricks #2473,33.52
Pet Bricks #3546,33.52
Pet Bricks #1213,33.54
Pet Bricks #1796,33.54
Pet Bricks #2111,33.54
Pet Bricks #2931,33.54
Pet Bricks #3242,33.54
Pet Bricks #4225,33.54
Pet Bricks #4807,33.540000000000006
Pet Bricks #987,33.56
Pet Bricks #1319,33.56
Pet Bricks #2669,33.56
Pet Bricks #3659,33.56
Pet Bricks #4373,33.56
Pet Bricks #4454,33.56
Pet Bricks #958,33.58
Pet Bricks #1166,33.58
Pet Bricks #1516,33.58
Pet Bricks #3428,33.58
Pet Bricks #3771,33.58
Pet Bricks #4182,33.58
Pet Bricks #4484,33.58
Pet Bricks #329,33.580000000000005
Pet Bricks #1230,33.6
Pet Bricks #3418,33.6
Pet Bricks #3514,33.6
Pet Bricks #3936,33.6
Pet Bricks #4255,33.6
Pet Bricks #4578,33.6
Pet Bricks #591,33.62
Pet Bricks #624,33.62
Pet Bricks #3401,33.62
Pet Bricks #312,33.64
Pet Bricks #1615,33.64
Pet Bricks #2166,33.64
Pet Bricks #2346,33.64
Pet Bricks #3590,33.64
Pet Bricks #4467,33.64
Pet Bricks #4576,33.64
Pet Bricks #4707,33.64
Pet Bricks #1204,33.64000000000001
Pet Bricks #3768,33.64000000000001
Pet Bricks #2383,33.66
Pet Bricks #4981,33.660000000000004
Pet Bricks #1530,33.67999999999999
Pet Bricks #1737,33.67999999999999
Pet Bricks #712,33.68
Pet Bricks #941,33.68
Pet Bricks #1313,33.68
Pet Bricks #1386,33.68
Pet Bricks #2590,33.68
Pet Bricks #3192,33.68
Pet Bricks #3523,33.68
Pet Bricks #3943,33.68
Pet Bricks #4828,33.68
Pet Bricks #395,33.7
Pet Bricks #2795,33.7
Pet Bricks #4110,33.7
Pet Bricks #4403,33.7
Pet Bricks #419,33.72
Pet Bricks #1052,33.72
Pet Bricks #2204,33.72
Pet Bricks #4605,33.72
Pet Bricks #3811,33.720000000000006
Pet Bricks #3948,33.739999999999995
Pet Bricks #2465,33.74
Pet Bricks #3873,33.74
Pet Bricks #4832,33.74
Pet Bricks #1450,33.76
Pet Bricks #1459,33.76
Pet Bricks #3770,33.76
Pet Bricks #3983,33.76
Pet Bricks #441,33.78
Pet Bricks #823,33.78
Pet Bricks #1499,33.78
Pet Bricks #2052,33.78
Pet Bricks #3465,33.78
Pet Bricks #3583,33.78
Pet Bricks #3697,33.78
Pet Bricks #4836,33.78
Pet Bricks #1646,33.8
Pet Bricks #2419,33.8
Pet Bricks #2561,33.8
Pet Bricks #1811,33.800000000000004
Pet Bricks #795,33.82
Pet Bricks #1596,33.82
Pet Bricks #417,33.839999999999996
Pet Bricks #2863,33.84
Pet Bricks #3789,33.84
Pet Bricks #2993,33.86
Pet Bricks #3045,33.86
Pet Bricks #3319,33.86
Pet Bricks #3798,33.86
Pet Bricks #3893,33.86
Pet Bricks #1058,33.86000000000001
Pet Bricks #1222,33.879999999999995
Pet Bricks #3198,33.879999999999995
Pet Bricks #4543,33.879999999999995
Pet Bricks #1388,33.9
Pet Bricks #4701,33.9
Pet Bricks #4040,33.900000000000006
Pet Bricks #425,33.92
Pet Bricks #1118,33.92
Pet Bricks #1807,33.92
Pet Bricks #2116,33.92
Pet Bricks #2229,33.92
Pet Bricks #3161,33.92
Pet Bricks #3185,33.92
Pet Bricks #3295,33.94
Pet Bricks #4639,33.94
Pet Bricks #950,33.940000000000005
Pet Bricks #2701,33.940000000000005
Pet Bricks #274,33.96
Pet Bricks #519,33.96
Pet Bricks #674,33.96
Pet Bricks #692,33.96
Pet Bricks #1312,33.96
Pet Bricks #2971,33.96
Pet Bricks #2096,33.96000000000001
Pet Bricks #153,33.98
Pet Bricks #1498,33.98
Pet Bricks #2233,33.98
Pet Bricks #2356,33.98
Pet Bricks #2699,33.98
Pet Bricks #172,33.980000000000004
Pet Bricks #1843,33.980000000000004
Pet Bricks #2125,33.980000000000004
Pet Bricks #4408,33.980000000000004
Pet Bricks #4476,33.980000000000004
Pet Bricks #92,34
Pet Bricks #427,34
Pet Bricks #1377,34
Pet Bricks #1568,34
Pet Bricks #3498,34
Pet Bricks #4374,34
Pet Bricks #4723,34
Pet Bricks #1280,34.02
Pet Bricks #138,34.04
Pet Bricks #231,34.04
Pet Bricks #740,34.04
Pet Bricks #791,34.04
Pet Bricks #992,34.04
Pet Bricks #1086,34.04
Pet Bricks #1108,34.04
Pet Bricks #1124,34.04
Pet Bricks #1181,34.04
Pet Bricks #1366,34.04
Pet Bricks #3249,34.04
Pet Bricks #4695,34.04
Pet Bricks #2086,34.059999999999995
Pet Bricks #4884,34.059999999999995
Pet Bricks #81,34.06
Pet Bricks #1316,34.06
Pet Bricks #3726,34.06
Pet Bricks #3937,34.06
Pet Bricks #4198,34.06
Pet Bricks #4304,34.06
Pet Bricks #1141,34.08
Pet Bricks #4159,34.08
Pet Bricks #799,34.080000000000005
Pet Bricks #2559,34.080000000000005
Pet Bricks #651,34.099999999999994
Pet Bricks #1219,34.099999999999994
Pet Bricks #2735,34.099999999999994
Pet Bricks #895,34.1
Pet Bricks #225,34.12
Pet Bricks #3053,34.12
Pet Bricks #3114,34.12
Pet Bricks #4516,34.12
Pet Bricks #4584,34.12
Pet Bricks #4767,34.12
Pet Bricks #4979,34.12
Pet Bricks #930,34.14
Pet Bricks #2849,34.14000000000001
Pet Bricks #2,34.16
Pet Bricks #282,34.16
Pet Bricks #1075,34.16
Pet Bricks #1378,34.16
Pet Bricks #2721,34.16
Pet Bricks #3670,34.16
Pet Bricks #431,34.160000000000004
Pet Bricks #1424,34.160000000000004
Pet Bricks #4944,34.160000000000004
Pet Bricks #2535,34.18
Pet Bricks #2891,34.18
Pet Bricks #4549,34.18
Pet Bricks #2210,34.199999999999996
Pet Bricks #4785,34.199999999999996
Pet Bricks #1167,34.2
Pet Bricks #1720,34.2
Pet Bricks #3673,34.2
Pet Bricks #1049,34.22
Pet Bricks #2434,34.22
Pet Bricks #3271,34.22
Pet Bricks #118,34.220000000000006
Pet Bricks #4428,34.239999999999995
Pet Bricks #652,34.24
Pet Bricks #1161,34.24
Pet Bricks #3362,34.24
Pet Bricks #848,34.26
Pet Bricks #1199,34.26
Pet Bricks #1987,34.26
Pet Bricks #2811,34.26
Pet Bricks #3666,34.260000000000005
Pet Bricks #4508,34.279999999999994
Pet Bricks #21,34.28
Pet Bricks #257,34.28
Pet Bricks #2508,34.28
Pet Bricks #4161,34.28
Pet Bricks #783,34.3
Pet Bricks #2986,34.3
Pet Bricks #3689,34.3
Pet Bricks #4325,34.3
Pet Bricks #2555,34.300000000000004
Pet Bricks #372,34.32
Pet Bricks #3419,34.32
Pet Bricks #1126,34.339999999999996
Pet Bricks #2529,34.339999999999996
Pet Bricks #3815,34.339999999999996
Pet Bricks #4485,34.339999999999996
Pet Bricks #3903,34.34
Pet Bricks #4434,34.34
Pet Bricks #4207,34.35999999999999
Pet Bricks #1408,34.36
Pet Bricks #3488,34.36
Pet Bricks #2183,34.38
Pet Bricks #2321,34.38
Pet Bricks #4407,34.38
Pet Bricks #2556,34.4
Pet Bricks #3074,34.4
Pet Bricks #3250,34.4
Pet Bricks #3260,34.4
Pet Bricks #614,34.400000000000006
Pet Bricks #978,34.400000000000006
Pet Bricks #1473,34.42
Pet Bricks #3861,34.42
Pet Bricks #3996,34.42
Pet Bricks #598,34.44
Pet Bricks #1609,34.44
Pet Bricks #3515,34.44
Pet Bricks #142,34.46
Pet Bricks #426,34.46
Pet Bricks #498,34.46
Pet Bricks #1606,34.46
Pet Bricks #2124,34.46
Pet Bricks #3504,34.46
Pet Bricks #2926,34.48
Pet Bricks #203,34.480000000000004
Pet Bricks #4609,34.480000000000004
Pet Bricks #4754,34.49999999999999
Pet Bricks #2949,34.5
Pet Bricks #3801,34.5
Pet Bricks #4313,34.5
Pet Bricks #3243,34.519999999999996
Pet Bricks #4526,34.519999999999996
Pet Bricks #1164,34.52
Pet Bricks #41,34.54
Pet Bricks #460,34.54
Pet Bricks #4114,34.559999999999995
Pet Bricks #2172,34.58
Pet Bricks #3722,34.58
Pet Bricks #3999,34.58
Pet Bricks #4244,34.58
Pet Bricks #1519,34.6
Pet Bricks #2240,34.6
Pet Bricks #4727,34.6
Pet Bricks #164,34.62
Pet Bricks #661,34.62
Pet Bricks #2129,34.62
Pet Bricks #3912,34.62
Pet Bricks #4125,34.620000000000005
Pet Bricks #4916,34.620000000000005
Pet Bricks #3201,34.66
Pet Bricks #966,34.660000000000004
Pet Bricks #3443,34.660000000000004
Pet Bricks #1423,34.68
Pet Bricks #4324,34.68
Pet Bricks #96,34.699999999999996
Pet Bricks #1237,34.699999999999996
Pet Bricks #3776,34.699999999999996
Pet Bricks #29,34.7
Pet Bricks #2459,34.7
Pet Bricks #66,34.72
Pet Bricks #633,34.72
Pet Bricks #776,34.72
Pet Bricks #566,34.720000000000006
Pet Bricks #681,34.720000000000006
Pet Bricks #2615,34.720000000000006
Pet Bricks #4147,34.74
Pet Bricks #866,34.76
Pet Bricks #2704,34.76
Pet Bricks #3073,34.76
Pet Bricks #4669,34.78
Pet Bricks #938,34.78000000000001
Pet Bricks #1026,34.8
Pet Bricks #3280,34.8
Pet Bricks #4955,34.8
Pet Bricks #327,34.800000000000004
Pet Bricks #1542,34.82
Pet Bricks #2161,34.82
Pet Bricks #2631,34.82
Pet Bricks #4263,34.82
Pet Bricks #416,34.82000000000001
Pet Bricks #533,34.84
Pet Bricks #4888,34.84
Pet Bricks #2973,34.86
Pet Bricks #122,34.879999999999995
Pet Bricks #3336,34.9
Pet Bricks #1616,34.94
Pet Bricks #4178,34.940000000000005
Pet Bricks #4085,34.96
Pet Bricks #1971,35
Pet Bricks #2318,35
Pet Bricks #2289,35.019999999999996
Pet Bricks #822,35.02
Pet Bricks #1357,35.02
Pet Bricks #4677,35.02
Pet Bricks #2012,35.04
Pet Bricks #3372,35.040000000000006
Pet Bricks #4934,35.040000000000006
Pet Bricks #1153,35.059999999999995
Pet Bricks #675,35.08
Pet Bricks #1009,35.08
Pet Bricks #1427,35.08
Pet Bricks #3353,35.1
Pet Bricks #4032,35.1
Pet Bricks #2990,35.12
Pet Bricks #2376,35.14
Pet Bricks #2636,35.16
Pet Bricks #2495,35.160000000000004
Pet Bricks #3731,35.160000000000004
Pet Bricks #4829,35.160000000000004
Pet Bricks #1639,35.18
Pet Bricks #4702,35.2
Pet Bricks #3492,35.239999999999995
Pet Bricks #1656,35.24
Pet Bricks #2894,35.24
Pet Bricks #3759,35.24
Pet Bricks #707,35.26
Pet Bricks #4287,35.26
Pet Bricks #1576,35.28
Pet Bricks #1777,35.28
Pet Bricks #2191,35.28
Pet Bricks #4415,35.28
Pet Bricks #518,35.3
Pet Bricks #3224,35.3
Pet Bricks #2037,35.300000000000004
Pet Bricks #4015,35.300000000000004
Pet Bricks #2207,35.32
Pet Bricks #3643,35.32
Pet Bricks #1430,35.339999999999996
Pet Bricks #328,35.34
Pet Bricks #1976,35.34
Pet Bricks #3657,35.36000000000001
Pet Bricks #2918,35.38
Pet Bricks #3819,35.38
Pet Bricks #3107,35.4
Pet Bricks #1564,35.400000000000006
Pet Bricks #1901,35.400000000000006
Pet Bricks #2194,35.42
Pet Bricks #3229,35.440000000000005
Pet Bricks #4734,35.46
Pet Bricks #3878,35.48
Pet Bricks #1579,35.480000000000004
Pet Bricks #2339,35.5
Pet Bricks #2737,35.5
Pet Bricks #4203,35.52
Pet Bricks #3847,35.54
Pet Bricks #4926,35.54
Pet Bricks #903,35.56
Pet Bricks #1270,35.56
Pet Bricks #1816,35.56
Pet Bricks #1290,35.58
Pet Bricks #4552,35.58
Pet Bricks #1127,35.6
Pet Bricks #4087,35.6
Pet Bricks #787,35.62
Pet Bricks #1991,35.62
Pet Bricks #2961,35.620000000000005
Pet Bricks #3078,35.620000000000005
Pet Bricks #3374,35.620000000000005
Pet Bricks #351,35.64
Pet Bricks #2657,35.64
Pet Bricks #4951,35.64
Pet Bricks #454,35.66
Pet Bricks #924,35.68
Pet Bricks #2597,35.68
Pet Bricks #3503,35.7
Pet Bricks #4942,35.7
Pet Bricks #1728,35.72
Pet Bricks #2154,35.72
Pet Bricks #3116,35.72
Pet Bricks #4317,35.739999999999995
Pet Bricks #3685,35.74
Pet Bricks #2003,35.76
Pet Bricks #2630,35.76
Pet Bricks #2545,35.779999999999994
Pet Bricks #154,35.8
Pet Bricks #412,35.839999999999996
Pet Bricks #4953,35.84
Pet Bricks #3786,35.85999999999999
Pet Bricks #3500,35.9
Pet Bricks #3827,35.94
Pet Bricks #1019,35.940000000000005
Pet Bricks #4573,35.96
Pet Bricks #2953,35.98
Pet Bricks #3466,35.98
Pet Bricks #665,35.980000000000004
Pet Bricks #39,36
Pet Bricks #4495,36
Pet Bricks #279,36.04
Pet Bricks #470,36.040000000000006
Pet Bricks #1125,36.06
Pet Bricks #24,36.08
Pet Bricks #1558,36.1
Pet Bricks #1900,36.1
Pet Bricks #1985,36.1
Pet Bricks #145,36.14
Pet Bricks #3860,36.14
Pet Bricks #1941,36.160000000000004
Pet Bricks #2089,36.18
Pet Bricks #524,36.199999999999996
Pet Bricks #4098,36.199999999999996
Pet Bricks #3048,36.2
Pet Bricks #3455,36.22
Pet Bricks #4777,36.22
Pet Bricks #3484,36.220000000000006
Pet Bricks #2627,36.24
Pet Bricks #4012,36.24
Pet Bricks #4031,36.26
Pet Bricks #1669,36.339999999999996
Pet Bricks #2623,36.36
Pet Bricks #584,36.379999999999995
Pet Bricks #2431,36.379999999999995
Pet Bricks #1040,36.38
Pet Bricks #1599,36.38
Pet Bricks #4297,36.419999999999995
Pet Bricks #4414,36.459999999999994
Pet Bricks #3309,36.48
Pet Bricks #2650,36.480000000000004
Pet Bricks #1429,36.5
Pet Bricks #1785,36.5
Pet Bricks #3831,36.519999999999996
Pet Bricks #4301,36.519999999999996
Pet Bricks #4780,36.52
Pet Bricks #3051,36.54
Pet Bricks #3942,36.54
Pet Bricks #2594,36.559999999999995
Pet Bricks #2277,36.56
Pet Bricks #3142,36.56
Pet Bricks #4582,36.58
Pet Bricks #1625,36.599999999999994
Pet Bricks #3158,36.6
Pet Bricks #4948,36.62
Pet Bricks #348,36.64
Pet Bricks #4079,36.64
Pet Bricks #398,36.66
Pet Bricks #1679,36.66
Pet Bricks #2211,36.66
Pet Bricks #4928,36.66
Pet Bricks #3952,36.68
Pet Bricks #982,36.699999999999996
Pet Bricks #1259,36.7
Pet Bricks #1677,36.72
Pet Bricks #1887,36.72
Pet Bricks #3300,36.72
Pet Bricks #3738,36.72
Pet Bricks #4597,36.72
Pet Bricks #973,36.74
Pet Bricks #2907,36.74
Pet Bricks #1928,36.76
Pet Bricks #1180,36.8
Pet Bricks #4815,36.8
Pet Bricks #63,36.800000000000004
Pet Bricks #1830,36.839999999999996
Pet Bricks #1746,36.86
Pet Bricks #1810,36.86
Pet Bricks #2206,36.86
Pet Bricks #2213,36.86
Pet Bricks #4262,36.879999999999995
Pet Bricks #3318,36.88
Pet Bricks #771,36.92
Pet Bricks #3120,36.94
Pet Bricks #4270,36.94
Pet Bricks #2085,36.959999999999994
Pet Bricks #1875,36.96
Pet Bricks #2575,36.96
Pet Bricks #2804,36.99999999999999
Pet Bricks #2924,37
Pet Bricks #2480,37.019999999999996
Pet Bricks #2492,37.02
Pet Bricks #2047,37.04
Pet Bricks #2557,37.040000000000006
Pet Bricks #1135,37.1
Pet Bricks #5,37.14
Pet Bricks #4172,37.14
Pet Bricks #4016,37.16
Pet Bricks #4092,37.16
Pet Bricks #1923,37.160000000000004
Pet Bricks #2490,37.199999999999996
Pet Bricks #2710,37.2
Pet Bricks #4173,37.239999999999995
Pet Bricks #3156,37.24
Pet Bricks #4077,37.26
Pet Bricks #824,37.260000000000005
Pet Bricks #1305,37.28
Pet Bricks #2867,37.28
Pet Bricks #4180,37.28
Pet Bricks #3448,37.3
Pet Bricks #3692,37.32
Pet Bricks #2074,37.36
Pet Bricks #4984,37.36
Pet Bricks #3477,37.379999999999995
Pet Bricks #4921,37.379999999999995
Pet Bricks #2588,37.38
Pet Bricks #259,37.4
Pet Bricks #4731,37.400000000000006
Pet Bricks #2329,37.419999999999995
Pet Bricks #2869,37.42
Pet Bricks #3795,37.43999999999999
Pet Bricks #471,37.46
Pet Bricks #570,37.46
Pet Bricks #1337,37.46
Pet Bricks #629,37.49999999999999
Pet Bricks #3675,37.5
Pet Bricks #4037,37.5
Pet Bricks #2427,37.559999999999995
Pet Bricks #1485,37.56
Pet Bricks #999,37.580000000000005
Pet Bricks #640,37.620000000000005
Pet Bricks #4133,37.64
Pet Bricks #1251,37.68
Pet Bricks #2522,37.68
Pet Bricks #3475,37.68
Pet Bricks #451,37.7
Pet Bricks #4678,37.7
Pet Bricks #1898,37.72
Pet Bricks #2866,37.72
Pet Bricks #3762,37.720000000000006
Pet Bricks #4260,37.739999999999995
Pet Bricks #2043,37.74
Pet Bricks #3612,37.800000000000004
Pet Bricks #1495,37.839999999999996
Pet Bricks #4626,37.879999999999995
Pet Bricks #4474,37.9
Pet Bricks #4502,37.9
Pet Bricks #1006,37.96
Pet Bricks #1597,37.980000000000004
Pet Bricks #1686,37.980000000000004
Pet Bricks #384,38.02
Pet Bricks #1343,38.099999999999994
Pet Bricks #715,38.16
Pet Bricks #1160,38.220000000000006
Pet Bricks #2531,38.28
Pet Bricks #3127,38.28000000000001
Pet Bricks #819,38.34
Pet Bricks #2354,38.36000000000001
Pet Bricks #4524,38.4
Pet Bricks #3313,38.400000000000006
Pet Bricks #4795,38.44
Pet Bricks #2579,38.46
Pet Bricks #4594,38.46
Pet Bricks #2872,38.480000000000004
Pet Bricks #859,38.5
Pet Bricks #3409,38.519999999999996
Pet Bricks #241,38.52
Pet Bricks #4939,38.56
Pet Bricks #2682,38.660000000000004
Pet Bricks #2923,38.68
Pet Bricks #705,38.74
Pet Bricks #442,38.76
Pet Bricks #1651,38.82
Pet Bricks #4833,38.82
Pet Bricks #1467,38.86
Pet Bricks #3018,39.68
